Kec. Cina,190710  ,190700  
Kec. Dua Boccoe,190722  ,190700  
Kec. Kahu,190702  ,190700  
Kec. Kajuara,190703  ,190700  
Kec. Lamuru,190714  ,190700  
Kec. Lappariaja,190713  ,190700  
Kec. Libureng,190707  ,190700  
Kec. Mare,190708  ,190700  
Kec. Palakka,190717  ,190700  
Kec. Patimpeng,190706  ,190700  
Kec. Ponre,190712  ,190700  
Kec. Salomekko,190704  ,190700  
Kec. Sibulue,190709  ,190700  
Kec. Tellu Limpoe,190727  ,190700  
Kec. Tellu Siattinge,190719  ,190700  
Kec. Tonra,190705  ,190700  
Kec. Ulaweng,190716  ,190700  
Kec. Tanete Riattang Barat,190724  ,190700  
Kec. Tanete Riattang,190725  ,190700  
Kec. Tanete Riattang Timur,190726  ,190700  
Kec. Kuri Wamesa,320304  ,320300  
Kec. Naikere,320301  ,320300  
Kec. Nikiwar,320313  ,320300  
Kec. Rasiei,320303  ,320300  
Kec. Roon,320307  ,320300  
Kec. Roswar,320310  ,320300  
Kec. Rumberpon,320311  ,320300  
Kec. Soug Jaya,320312  ,320300  
Kec. Teluk Duairi,320306  ,320300  
Kec. Wamesa,320309  ,320300  
Kec. Wasior,320305  ,320300  
Kec. Windesi,320308  ,320300  
Kec. Wondiboy,320302  ,320300  
Kec. Beoga Barat,253310  ,253300  
Kec. Oneri,253322  ,253300  
Kec. Sinak,253304  ,253300  
Kec. Sinak Barat,253315  ,253300  
Kec. Yugumuak,253317  ,253300  
Kec. Gome,253302  ,253300  
Kec. Ilaga,253303  ,253300  
Kec. Beoga,253307  ,253300  
Kec. Agadugume,253301  ,253300  
Kec. Mage`abume,253316  ,253300  
Kec. Omukia,253320  ,253300  
Kec. Wangbe,253306  ,253300  
Kec. Doufo,253308  ,253300  
Kec. Erelmakawia,253325  ,253300  
Kec. Ilaga Utara,253318  ,253300  
Kec. Inggerus,252604  ,252600  
Kec. Kirihi,252609  ,252600  
Kec. Masirei,252602  ,252600  
Kec. Risei Sayati,252607  ,252600  
Kec. Waropen Bawah,252601  ,252600  
Kec. Wapoga,252610  ,252600  
Kec. Demba,252611  ,252600  
Kec. Ureifaisei,252605  ,252600  
Kec. Oudate,252612  ,252600  
Kec. Belat,310212  ,310200  
Kec. Buru,310206  ,310200  
Kec. Durai,310209  ,310200  
Kec. Karimun,310203  ,310200  
Kec. Kundur,310202  ,310200  
Kec. Kundur Barat,310208  ,310200  
Kec. Kundur Utara,310207  ,310200  
Kec. Meral,310204  ,310200  
Kec. Meral Barat,310210  ,310200  
Kec. Moro,310201  ,310200  
Kec. Tebing,310205  ,310200  
Kec. Ungar,310211  ,310200  
Kec. Kendahe,170311  ,170300  
Kec. Kepulauan Marore,170390  ,170300  
Kec. Manganitu,170308  ,170300  
Kec. Manganitu Selatan,170304  ,170300  
Kec. Nusa Tabukan,170317  ,170300  
Kec. Tabukan Selatan,170306  ,170300  
Kec. Tabukan Selatan Tengah,170319  ,170300  
Kec. Tabukan Selatan Tenggara,170320  ,170300  
Kec. Tabukan Tengah,170307  ,170300  
Kec. Tabukan Utara,170310  ,170300  
Kec. Tahuna,170309  ,170300  
Kec. Tahuna Barat,170324  ,170300  
Kec. Tahuna Timur,170323  ,170300  
Kec. Tamako,170305  ,170300  
Kec. Tatoareng,170313  ,170300  
Kec. Cililin,022304  ,022300  
Kec. Gununghalu,022302  ,022300  
Kec. Cipongkor,022306  ,022300  
Kec. Rongga,022301  ,022300  
Kec. Saguling,022316  ,022300  
Kec. Lembang,022312  ,022300  
Kec. Cipatat,022308  ,022300  
Kec. Ngamprah,022310  ,022300  
Kec. Cihampelas,022305  ,022300  
Kec. Batujajar,022307  ,022300  
Kec. Cipeundeuy,022315  ,022300  
Kec. Cikalongwetan,022314  ,022300  
Kec. Cisarua,022313  ,022300  
Kec. Padalarang,022309  ,022300  
Kec. Sindangkerta,022303  ,022300  
Kec. Parongpong,022311  ,022300  
Kec. Malili,192604  ,192600  
Kec. Mangkutana,192606  ,192600  
Kec. Nuha,192605  ,192600  
Kec. Tomoni,192602  ,192600  
Kec. Tomoni Timur,192609  ,192600  
Kec. Towuti,192607  ,192600  
Kec. Wasuponda,192611  ,192600  
Kec. Wotu,192603  ,192600  
Kec. Angkona,192608  ,192600  
Kec. Burau,192601  ,192600  
Kec. Kalaena,192610  ,192600  
Kec. Bermani Ulu,260211  ,260200  
Kec. Bermani Ulu Raya,260223  ,260200  
Kec. Bindu Riang,260218  ,260200  
Kec. Curup,260204  ,260200  
Kec. Curup Selatan,260221  ,260200  
Kec. Curup Tengah,260222  ,260200  
Kec. Curup Timur,260225  ,260200  
Kec. Curup Utara,260224  ,260200  
Kec. Kota Padang,260202  ,260200  
Kec. Padang Ulang Tanding,260203  ,260200  
Kec. Selupu Rejang,260212  ,260200  
Kec. Sindang Beliti Ilir,260217  ,260200  
Kec. Sindang Beliti Ulu,260219  ,260200  
Kec. Sindang Dataran,260220  ,260200  
Kec. Sindang Kelingi,260210  ,260200  
Kec. Adian Koting,070804  ,070800  
Kec. Garoga,070810  ,070800  
Kec. Muara,070818  ,070800  
Kec. Pagaran,070813  ,070800  
Kec. Pahae Jae,070807  ,070800  
Kec. Pahae Julu,070808  ,070800  
Kec. Pangaribuan,070809  ,070800  
Kec. Purbatua,070819  ,070800  
Kec. Siatas Barita,070823  ,070800  
Kec. Siborongborong,070812  ,070800  
Kec. Simangumban,070822  ,070800  
Kec. Sipahutar,070811  ,070800  
Kec. Sipoholon,070805  ,070800  
Kec. Tarutung,070806  ,070800  
Kec. Parmonangan,070803  ,070800  
Kec. Air Putih,072202  ,072200  
Kec. Datuk Lima Puluh,072209  ,072200  
Kec. Datuk Tanah Datar,072210  ,072200  
Kec. Laut Tador,072211  ,072200  
Kec. Lima Puluh,072203  ,072200  
Kec. Lima Puluh Pesisir,072212  ,072200  
Kec. Medang Deras,072201  ,072200  
Kec. Nibung Hangus,072208  ,072200  
Kec. Sei Balai,072204  ,072200  
Kec. Sei Suka,072205  ,072200  
Kec. Talawi,072206  ,072200  
Kec. Tanjung Tiram,072207  ,072200  
Kec. Bulak,056029  ,056000  
Kec. Dukuh Pakis,056012  ,056000  
Kec. Gayungan,056003  ,056000  
Kec. Gubeng,056010  ,056000  
Kec. Gununganyar,056006  ,056000  
Kec. Jambangan,056002  ,056000  
Kec. Karang Pilang,056001  ,056000  
Kec. Krembangan,056026  ,056000  
Kec. Lakarsantri,056014  ,056000  
Kec. Mulyorejo,056009  ,056000  
Kec. Pabean Cantian,056024  ,056000  
Kec. Pakal,056030  ,056000  
Kec. Rungkut,056007  ,056000  
Kec. Sambi Kerep,056031  ,056000  
Kec. Sawahan,056017  ,056000  
Kec. Semampir,056023  ,056000  
Kec. Simokerto,056022  ,056000  
Kec. Sukolilo,056008  ,056000  
Kec. Asemrowo,056027  ,056000  
Kec. Benowo,056028  ,056000  
Kec. Tegal Sari,056018  ,056000  
Kec. Tenggilis Mejoyo,056005  ,056000  
Kec. Wonocolo,056004  ,056000  
Kec. Tambaksari,056020  ,056000  
Kec. Wonokromo,056011  ,056000  
Kec. Sukomanunggal,056016  ,056000  
Kec. Bubutan,056025  ,056000  
Kec. Kenjeran,056021  ,056000  
Kec. Tandes,056015  ,056000  
Kec. Genteng,056019  ,056000  
Kec. Wiyung,056013  ,056000  
Kec. Baros,026201  ,026200  
Kec. Cibeureum,026207  ,026200  
Kec. Cikole,026205  ,026200  
Kec. Citamiang,026202  ,026200  
Kec. Gunung Puyuh,026204  ,026200  
Kec. Lembur Situ,026206  ,026200  
Kec. Warudoyong,026203  ,026200  
Kec. Ainando Padaido,250215  ,250200  
Kec. Andey,250217  ,250200  
Kec. Biak Barat,250210  ,250200  
Kec. Biak Kota,250205  ,250200  
Kec. Bondifuar,250219  ,250200  
Kec. Bruyandori,250213  ,250200  
Kec. Numfor Barat,250201  ,250200  
Kec. Numfor Timur,250202  ,250200  
Kec. Orkeri,250212  ,250200  
Kec. Poiru,250214  ,250200  
Kec. Warsa,250209  ,250200  
Kec. Yawosi,250218  ,250200  
Kec. Biak Timur,250204  ,250200  
Kec. Oridek,250216  ,250200  
Kec. Swandiwe,250211  ,250200  
Kec. Padaido,250203  ,250200  
Kec. Samofa,250206  ,250200  
Kec. Biak Utara,250208  ,250200  
Kec. Yendidori,250207  ,250200  
Kec. Cakranegara,236003  ,236000  
Kec. Sandubaya,236006  ,236000  
Kec. Sekarbela,236004  ,236000  
Kec. Selaparang,236005  ,236000  
Kec. Mataram,236002  ,236000  
Kec. Ampenan,236001  ,236000  
Kec. Amen,260611  ,260600  
Kec. Bingin Kuning,260608  ,260600  
Kec. Lebong Atas,260605  ,260600  
Kec. Lebong Sakti,260609  ,260600  
Kec. Lebong Selatan,260601  ,260600  
Kec. Lebong Tengah,260604  ,260600  
Kec. Pelabai,260610  ,260600  
Kec. Rimbo Pegadang,260603  ,260600  
Kec. Topos,260607  ,260600  
Kec. Uram Jaya,260612  ,260600  
Kec. Lebong Utara,260602  ,260600  
Kec. Pinang Belapis,260613  ,260600  
Kec. Galing,130111  ,130100  
Kec. Jawai,130105  ,130100  
Kec. Jawai Selatan,130116  ,130100  
Kec. Paloh,130109  ,130100  
Kec. Pemangkat,130102  ,130100  
Kec. Sajad,130114  ,130100  
Kec. Sajingan Besar,130108  ,130100  
Kec. Salatiga,130119  ,130100  
Kec. Sambas,130104  ,130100  
Kec. Sebawi,130115  ,130100  
Kec. Sejangkung,130107  ,130100  
Kec. Selakau,130101  ,130100  
Kec. Selakau Timur,130118  ,130100  
Kec. Semparuk,130112  ,130100  
Kec. Subah,130110  ,130100  
Kec. Tangaran,130117  ,130100  
Kec. Tebas,130103  ,130100  
Kec. Tekarang,130113  ,130100  
Kec. Teluk Keramat,130106  ,130100  
Kec. Mawasangka Tengah,201603  ,201600  
Kec. Mawasangka Timur,201602  ,201600  
Kec. Sangia Wambulu,201607  ,201600  
Kec. Gu,201606  ,201600  
Kec. Lakudo,201601  ,201600  
Kec. Mawasangka,201604  ,201600  
Kec.Talaga Raya,201605  ,201600  
Kec. Bara,196209  ,196200  
Kec. Mungkajang,196208  ,196200  
Kec. Sendana,196207  ,196200  
Kec. Telluwanua,196204  ,196200  
Kec. Wara,196201  ,196200  
Kec. Wara Barat,196206  ,196200  
Kec. Wara Selatan,196203  ,196200  
Kec. Wara Utara,196202  ,196200  
Kec. Wara Timur,196205  ,196200  
Kec. Dawan,220604  ,220600  
Kec. Klungkung,220603  ,220600  
Kec. Nusapenida,220601  ,220600  
Kec. Banjarangkan,220602  ,220600  
Kec. Batu Ampar,316006  ,316000  
Kec. Bulang,316004  ,316000  
Kec. Galang,316008  ,316000  
Kec. Lubuk Baja,316005  ,316000  
Kec. Sei Beduk,316003  ,316000  
Kec. Bengkong,316011  ,316000  
Kec. Sagulung,316013  ,316000  
Kec. Belakang Padang,316001  ,316000  
Kec. Batam Kota,316012  ,316000  
Kec. Nongsa,316007  ,316000  
Kec. Sekupang,316002  ,316000  
Kec. Batu Aji,316014  ,316000  
Kec. Abung Pekurun,120319  ,120300  
Kec. Abung Selatan,120305  ,120300  
Kec. Abung Semuli,120313  ,120300  
Kec. Abung Surakarta,120314  ,120300  
Kec. Abung Tengah,120310  ,120300  
Kec. Abung Timur,120306  ,120300  
Kec. Abung Tinggi,120309  ,120300  
Kec. Blambangan Pagar,120323  ,120300  
Kec. Bukit Kemuning,120301  ,120300  
Kec. Bunga Mayang,120316  ,120300  
Kec. Hulu Sungkai,120317  ,120300  
Kec. Kotabumi,120304  ,120300  
Kec. Kotabumi Selatan,120312  ,120300  
Kec. Kotabumi Utara,120311  ,120300  
Kec. Muara Sungkai,120315  ,120300  
Kec. Sungkai Barat,120321  ,120300  
Kec. Sungkai Jaya,120320  ,120300  
Kec. Sungkai Selatan,120307  ,120300  
Kec. Sungkai Tengah,120318  ,120300  
Kec. Abung Barat,120303  ,120300  
Kec. Tanjung Raja,120302  ,120300  
Kec. Sungkai Utara,120308  ,120300  
Kec. Abung Kunang,120322  ,120300  
Kec. Dumai Barat,096202  ,096200  
Kec. Dumai Kota,096206  ,096200  
Kec. Dumai Selatan,096207  ,096200  
Kec. Dumai Timur,096203  ,096200  
Kec. Medang Kampai,096204  ,096200  
Kec. Sungai Sembilan,096205  ,096200  
Kec. Bukit Kapur,096201  ,096200  
Kec. Buntumalangka,330416  ,330400  
Kec. Messawa,330407  ,330400  
Kec. Nosu,330411  ,330400  
Kec. Pana,330402  ,330400  
Kec. Rantebulahan Timur,330415  ,330400  
Kec. Sesenapadang,330408  ,330400  
Kec. Aralle,330410  ,330400  
Kec. Balla,330413  ,330400  
Kec. Tabang,330406  ,330400  
Kec. Mamasa,330403  ,330400  
Kec. Tandukalua,330409  ,330400  
Kec. Bambang,330412  ,330400  
Kec. Tabulahan,330405  ,330400  
Kec. Tawalian,330414  ,330400  
Kec. Sumarorong,330401  ,330400  
Kec. Mambi,330404  ,330400  
Kec. Mehalaan,330417  ,330400  
Kec. Banding Agung,110901  ,110900  
Kec. BPR Ranau Tengah,110912  ,110900  
Kec. Buana Pemaca,110917  ,110900  
Kec. Buay Pemaca,110908  ,110900  
Kec. Buay Rawan,110919  ,110900  
Kec. Buay Runjung,110907  ,110900  
Kec. Buay Sandang Aji,110906  ,110900  
Kec. Kisam Ilir,110911  ,110900  
Kec. Kisam Tinggi,110910  ,110900  
Kec. Mekakau Ilir,110909  ,110900  
Kec. Muaradua Kisam,110903  ,110900  
Kec. Pulau Beringin,110902  ,110900  
Kec. Runjung Agung,110914  ,110900  
Kec. Sindang Danau,110916  ,110900  
Kec. Sungai Are,110915  ,110900  
Kec. Tiga Dihaji,110918  ,110900  
Kec. Warkuk Ranau Selatan,110913  ,110900  
Kec. Muaradua,110904  ,110900  
Kec. Simpang,110905  ,110900  
Kec. Gedung Tataan,120905  ,120900  
Kec. Kedondong,120903  ,120900  
Kec. Marga Punduh,120908  ,120900  
Kec. Negeri Katon,120906  ,120900  
Kec. Padang Cermin,120901  ,120900  
Kec. Punduh Pedada,120902  ,120900  
Kec. Tegineneng,120907  ,120900  
Kec. Teluk Pandan,120910  ,120900  
Kec. Way Khilau,120909  ,120900  
Kec. Way Lima,120904  ,120900  
Kec. Way Ratai,120911  ,120900  
Kec. Krayan,340501  ,340500  
Kec. Krayan Selatan,340507  ,340500  
Kec. Lumbis,340502  ,340500  
Kec. Lumbis Ogong,340523  ,340500  
Kec. Nunukan,340504  ,340500  
Kec. Nunukan Selatan,340509  ,340500  
Kec. Sebatik,340505  ,340500  
Kec. Sebatik Barat,340508  ,340500  
Kec. Sebatik Tengah,340520  ,340500  
Kec. Sebatik Timur,340518  ,340500  
Kec. Sebatik Utara,340519  ,340500  
Kec. Sebuku,340506  ,340500  
Kec. Sembakung,340503  ,340500  
Kec. Tulin Onsoi,340522  ,340500  
Kec. Sei Menggaris,340521  ,340500  
Kec. Gunungsitoli,076703  ,076700  
Kec. Gunungsitoli Alooa,076702  ,076700  
Kec. Gunungsitoli Barat,076705  ,076700  
Kec. Gunungsitoli Idanoi,076701  ,076700  
Kec. Gunungsitoli Selatan,076704  ,076700  
Kec. Gunungsitoli Utara,076706  ,076700  
Kec. Jatikalen,051420  ,051400  
Kec. Kertosono,051409  ,051400  
Kec. Lengkong,051419  ,051400  
Kec. Loceret,051404  ,051400  
Kec. Nganjuk,051414  ,051400  
Kec. Ngetos,051402  ,051400  
Kec. Ngluyu,051418  ,051400  
Kec. Ngronggot,051408  ,051400  
Kec. Pace,051405  ,051400  
Kec. Patianrowo,051410  ,051400  
Kec. Prambon,051407  ,051400  
Kec. Rejoso,051417  ,051400  
Kec. Sawahan,051401  ,051400  
Kec. Sukomoro,051413  ,051400  
Kec. Tanjunganom,051406  ,051400  
Kec. Wilangan,051416  ,051400  
Kec. Bagor,051415  ,051400  
Kec. Baron,051411  ,051400  
Kec. Berbek,051403  ,051400  
Kec. Gondang,051412  ,051400  
Kec. Dempet,032109  ,032100  
Kec. Gajah,032110  ,032100  
Kec. Guntur,032103  ,032100  
Kec. Karang Tengah,032105  ,032100  
Kec. Karanganyar,032111  ,032100  
Kec. Karangawen,032102  ,032100  
Kec. Kebonagung,032114  ,032100  
Kec. Mijen,032112  ,032100  
Kec. Bonang,032106  ,032100  
Kec. Wedung,032113  ,032100  
Kec. Demak,032107  ,032100  
Kec. Sayung,032104  ,032100  
Kec. Wonosalam,032108  ,032100  
Kec. Mranggen,032101  ,032100  
Kec. Cilacap Tengah,030123  ,030100  
Kec. Cilacap Utara,030124  ,030100  
Kec. Cimanggu,030104  ,030100  
Kec. Bantarsari,030111  ,030100  
Kec. Binangun,030120  ,030100  
Kec. Dayeuhluhur,030101  ,030100  
Kec. Kroya,030119  ,030100  
Kec. Majenang,030103  ,030100  
Kec. Maos,030117  ,030100  
Kec. Nusawungu,030121  ,030100  
Kec. Patimuan,030109  ,030100  
Kec. Sampang,030118  ,030100  
Kec. Sidareja,030107  ,030100  
Kec. Wanareja,030102  ,030100  
Kec. Kampung Laut,030113  ,030100  
Kec. Kedungreja,030108  ,030100  
Kec. Gandrungmangu,030110  ,030100  
Kec. Karangpucung,030105  ,030100  
Kec. Kawunganten,030112  ,030100  
Kec. Cilacap Selatan,030122  ,030100  
Kec. Adipala,030116  ,030100  
Kec. Cipari,030106  ,030100  
Kec. Jeruklegi,030114  ,030100  
Kec. Kesugihan,030115  ,030100  
Kec. Baula,200413  ,200400  
Kec. Iwoimendaa,200430  ,200400  
Kec. Kolaka,200406  ,200400  
Kec. Latambaga,200415  ,200400  
Kec. Polinggona,200422  ,200400  
Kec. Pomalaa,200402  ,200400  
Kec. Samaturu,200416  ,200400  
Kec. Tanggetada,200412  ,200400  
Kec. Toari,200421  ,200400  
Kec. Watubangga,200401  ,200400  
Kec. Wolo,200407  ,200400  
Kec. Wundulako,200403  ,200400  
Kec. Kepanjenkidul,056502  ,056500  
Kec. Sananwetan,056503  ,056500  
Kec. Sukorejo,056501  ,056500  
Kec. Bakung,051501  ,051500  
Kec. Binangun,051505  ,051500  
Kec. Doko,051513  ,051500  
Kec. Gandusari,051515  ,051500  
Kec. Kademangan,051507  ,051500  
Kec. Kanigoro,051508  ,051500  
Kec. Nglegok,051517  ,051500  
Kec. Panggungrejo,051503  ,051500  
Kec. Sanankulon,051518  ,051500  
Kec. Selopuro,051510  ,051500  
Kec. Selorejo,051512  ,051500  
Kec. Srengat,051520  ,051500  
Kec. Sutojayan,051506  ,051500  
Kec. Talun,051509  ,051500  
Kec. Udanawu,051522  ,051500  
Kec. Wates,051504  ,051500  
Kec. Wonodadi,051521  ,051500  
Kec. Wonotirto,051502  ,051500  
Kec. Ponggok,051519  ,051500  
Kec. Kesamben,051511  ,051500  
Kec. Garum,051516  ,051500  
Kec. Wlingi,051514  ,051500  
Kec. Bayongbong,021115  ,021100  
Kec. Pameungpeuk,021107  ,021100  
Kec. Cisompet,021109  ,021100  
Kec. Samarang,021117  ,021100  
Kec. Cibalong,021108  ,021100  
Kec. Selaawi,021130  ,021100  
Kec. Kersamanah,021138  ,021100  
Kec. Pangatikan,021143  ,021100  
Kec. Banyuresmi,021123  ,021100  
Kec. Garut Kota,021119  ,021100  
Kec. Leles,021124  ,021100  
Kec. Peundeuy,021110  ,021100  
Kec. Banjarwangi,021113  ,021100  
Kec. Blubur Limbangan,021129  ,021100  
Kec. Cibatu,021126  ,021100  
Kec. Cihurip,021134  ,021100  
Kec. Cikajang,021112  ,021100  
Kec. Pasirwangi,021136  ,021100  
Kec. Tarogong Kidul,021140  ,021100  
Kec. Singajaya,021111  ,021100  
Kec. Karangpawitan,021120  ,021100  
Kec. Mekarmukti,021132  ,021100  
Kec. Cilawu,021114  ,021100  
Kec. Pakenjeng,021105  ,021100  
Kec. Cibiuk,021127  ,021100  
Kec. Cigedug,021141  ,021100  
Kec. Leuwigoong,021125  ,021100  
Kec. Kadungora,021128  ,021100  
Kec. Sucinaraja,021142  ,021100  
Kec. Talegong,021101  ,021100  
Kec. Karangtengah,021137  ,021100  
Kec. Cisewu,021102  ,021100  
Kec. Cikelet,021106  ,021100  
Kec. Caringin,021133  ,021100  
Kec. Sukaresmi,021135  ,021100  
Kec. Cisurupan,021116  ,021100  
Kec. Pamulihan,021104  ,021100  
Kec. Wanaraja,021121  ,021100  
Kec. Bungbulang,021103  ,021100  
Kec. Tarogong Kaler,021139  ,021100  
Kec. Sukawening,021122  ,021100  
Kec. Malangbong,021131  ,021100  
Kec. Long Iram,160909  ,160900  
Kec. Melak,160908  ,160900  
Kec. Mook Manaar Bulatn,160917  ,160900  
Kec. Muara Lawa,160905  ,160900  
Kec. Muara Pahu,160904  ,160900  
Kec. Nyuatan,160919  ,160900  
Kec. Penyinggahan,160903  ,160900  
Kec. Sekolaq Darat,160920  ,160900  
Kec. Siluq Ngurai,160923  ,160900  
Kec. Tering,160921  ,160900  
Kec. Barong Tongkok,160907  ,160900  
Kec. Bentian Besar,160915  ,160900  
Kec. Bongan,160901  ,160900  
Kec. Jempang,160902  ,160900  
Kec. Damai,160906  ,160900  
Kec. Linggang Bingung,160916  ,160900  
Kec. Ndao Nuse,241512  ,241500  
Kec. Pantai Baru,241508  ,241500  
Kec. Rote Barat,241510  ,241500  
Kec. Rote Barat Daya,241504  ,241500  
Kec. Rote Barat Laut,241505  ,241500  
Kec. Rote Selatan,241511  ,241500  
Kec. Rote Tengah,241507  ,241500  
Kec. Lobalain,241506  ,241500  
Kec. Rote Timur,241509  ,241500  
Kec. Landu Leko,241513  ,241500  
Kec. Garung,030712  ,030700  
Kec. Kalibawang,030715  ,030700  
Kec. Kalikajar,030707  ,030700  
Kec. Kaliwiro,030704  ,030700  
Kec. Kejajar,030713  ,030700  
Kec. Kepil,030702  ,030700  
Kec. Kertek,030708  ,030700  
Kec. Leksono,030705  ,030700  
Kec. Mojotengah,030711  ,030700  
Kec. Sapuran,030703  ,030700  
Kec. Selomerto,030706  ,030700  
Kec. Sukoharjo,030714  ,030700  
Kec. Wadaslintang,030701  ,030700  
Kec. Watumalang,030710  ,030700  
Kec. Wonosobo,030709  ,030700  
Kec. Alla,191605  ,191600  
Kec. Anggeraja,191604  ,191600  
Kec. Baraka,191603  ,191600  
Kec. Baroko,191612  ,191600  
Kec. Bungin,191606  ,191600  
Kec. Buntu Batu,191610  ,191600  
Kec. Cendana,191607  ,191600  
Kec. Curio,191608  ,191600  
Kec. Enrekang,191602  ,191600  
Kec. Maiwa,191601  ,191600  
Kec. Malua,191609  ,191600  
Kec. Masalle,191611  ,191600  
Kec. Bojongmanik,280209  ,280200  
Kec. Cibadak,280217  ,280200  
Kec. Cijaku,280205  ,280200  
Kec. Cikulur,280215  ,280200  
Kec. Cileles,280207  ,280200  
Kec. Cilograng,280223  ,280200  
Kec. Cigemblong,280225  ,280200  
Kec. Cipanas,280212  ,280200  
Kec. Cirinten,280226  ,280200  
Kec. Gunung kencana,280208  ,280200  
Kec. Kalanganyar,280228  ,280200  
Kec. Lebakgedong,280227  ,280200  
Kec. Leuwidamar,280210  ,280200  
Kec. Sajira,280213  ,280200  
Kec. Sobang,280221  ,280200  
Kec. Wanasalam,280222  ,280200  
Kec. Muncang,280211  ,280200  
Kec. Panggarangan,280202  ,280200  
Kec. Banjarsari,280206  ,280200  
Kec. Bayah,280203  ,280200  
Kec. Cimarga,280214  ,280200  
Kec. Rangkasbitung,280218  ,280200  
Kec. Cibeber,280204  ,280200  
Kec. Cihara,280224  ,280200  
Kec. Curug bitung,280220  ,280200  
Kec. Malingping,280201  ,280200  
Kec. Warunggunung,280216  ,280200  
Kec. Maja,280219  ,280200  
Kec. Biaro,170901  ,170900  
Kec. Siau Barat,170902  ,170900  
Kec. Siau Barat Selatan,170903  ,170900  
Kec. Siau Barat Utara,170904  ,170900  
Kec. Siau Tengah,170905  ,170900  
Kec. Siau Timur Selatan,170907  ,170900  
Kec. Tagulandang,170908  ,170900  
Kec. Tagulandang Selatan,170909  ,170900  
Kec. Tagulandang Utara,170910  ,170900  
Kec. Siau Timur,170906  ,170900  
Kec. Batang Onang,072307  ,072300  
Kec. Dolok,072308  ,072300  
Kec. Dolok Sigompulon,072304  ,072300  
Kec. Halongonan,072303  ,072300  
Kec. Halongonan Timur,072391  ,072300  
Kec. Hulu Sihapas,072390  ,072300  
Kec. Padang Bolak,072302  ,072300  
Kec. Padang Bolak Julu,072301  ,072300  
Kec. Padang Bolak Tenggara,072392  ,072300  
Kec. Portibi,072305  ,072300  
Kec. Simangambat,072306  ,072300  
Kec. Ujung Batu,072393  ,072300  
Kec. Babakancikao,022014  ,022000  
Kec. Bojong,022007  ,022000  
Kec. Bungursari,022016  ,022000  
Kec. Campaka,022011  ,022000  
Kec. Cibatu,022015  ,022000  
Kec. Darangdan,022006  ,022000  
Kec. Kiarapedes,022013  ,022000  
Kec. Maniis,022002  ,022000  
Kec. Plered,022004  ,022000  
Kec. Pondok Salam,022017  ,022000  
Kec. Sukasari,022012  ,022000  
Kec. Sukatani,022005  ,022000  
Kec. Tegalwaru,022003  ,022000  
Kec. Wanayasa,022008  ,022000  
Kec. Pasawahan,022009  ,022000  
Kec. Purwakarta,022010  ,022000  
Kec. Jatiluhur,022001  ,022000  
Kec. Grujugan,052202  ,052200  
Kec. Ijen,052220  ,052200  
Kec. Jambesari Darus Sholah,052221  ,052200  
Kec. Klabang,052215  ,052200  
Kec. Maesan,052201  ,052200  
Kec. Pakem,052212  ,052200  
Kec. Prajekan,052216  ,052200  
Kec. Pujer,052204  ,052200  
Kec. Sukosari,052206  ,052200  
Kec. Sumber Wringin,052219  ,052200  
Kec. Taman Krocok,052222  ,052200  
Kec. Binakal,052218  ,052200  
Kec. Bondowoso,052210  ,052200  
Kec. Botolinggo,052223  ,052200  
Kec. Cermee,052217  ,052200  
Kec. Tapen,052207  ,052200  
Kec. Tegalampel,052214  ,052200  
Kec. Tenggarang,052209  ,052200  
Kec. Tlogosari,052205  ,052200  
Kec. Wonosari,052208  ,052200  
Kec. Wringin,052213  ,052200  
Kec. Tamanan,052203  ,052200  
Kec. Curahdami,052211  ,052200  
Kec. Bokat,180503  ,180500  
Kec. Bukal,180507  ,180500  
Kec. Bunobogu,180504  ,180500  
Kec. Gadung,180508  ,180500  
Kec. Karamat,180510  ,180500  
Kec. Lakea,180512  ,180500  
Kec. Momunu,180502  ,180500  
Kec. Paleleh,180505  ,180500  
Kec. Paleleh Barat,180511  ,180500  
Kec. Tiloan,180506  ,180500  
Kec. Biau,180501  ,180500  
Kec. Dusun Hilir,140201  ,140200  
Kec. Dusun Selatan,140210  ,140200  
Kec. Dusun Utara,140211  ,140200  
Kec. Gunung Bintang Awai,140212  ,140200  
Kec. Jenamas,140202  ,140200  
Kec. Karau Kuala,140209  ,140200  
Kec. Angkaisera,250305  ,250300  
Kec. Kepulauan Ambai,250313  ,250300  
Kec. Kosiwo,250309  ,250300  
Kec. Poom,250308  ,250300  
Kec. Raimbawi,250311  ,250300  
Kec. Teluk Ampimoi,250312  ,250300  
Kec. Windesi,250315  ,250300  
Kec. Yapen Barat,250307  ,250300  
Kec. Yapen Timur,250304  ,250300  
Kec. Yapen Utara,250310  ,250300  
Kec. Yapen Selatan,250306  ,250300  
Kec. Wonawa,250314  ,250300  
Kec. Aur Birugo Tigo Baleh,086003  ,086000  
Kec. Mandiangin Koto Selayan,086002  ,086000  
Kec. Guguk Panjang,086001  ,086000  
Kec. Gunung Megang,110405  ,110400  
Kec. Kelekar,110424  ,110400  
Kec. Lawang Kidul,110403  ,110400  
Kec. Lembak,110410  ,110400  
Kec. Lubai,110416  ,110400  
Kec. Lubai Ulu,110432  ,110400  
Kec. Muara Belida,110425  ,110400  
Kec. Muara Enim,110404  ,110400  
Kec. Rambang,110417  ,110400  
